id,realtionship_status,Industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee
11139,Separated,Entertainment,Comedy,Male,35,Primetime,United-States,0.03324159,Low,Yes
11148,Never-married,Auto,Comedy,Female,40,Primetime,Mexico,0.037464672,High,No
11149,Never-married,Political,Comedy,Male,25,Morning,United-States,0.037464672,Low,No
11151,Divorced,Entertainment,Comedy,Female,24,Primetime,Nicaragua,0.037464672,Medium,No
11156,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.09844101,Low,Yes
11159,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
11161,Never-married,Entertainment,Drama,Female,20,Morning,United-States,0.037464672,High,Yes
11169,Married-AF-spouse,Other,Comedy,Male,80,Morning,United-States,0.037464672,Low,No
11183,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
11186,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11195,Married-civ-spouse,Pharma,Comedy,Female,30,Primetime,United-States,0.037464672,Low,No
11196,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11204,Married-civ-spouse,Pharma,Comedy,Female,41,Primetime,United-States,0.037464672,High,Yes
11206,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
11208,Divorced,Entertainment,Comedy,Male,35,Primetime,United-States,0.037464672,High,No
11210,Married-civ-spouse,Pharma,Comedy,Female,85,Primetime,United-States,0.037464672,Low,Yes
11213,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11218,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
11225,Never-married,Entertainment,Infomercial,Male,38,Primetime,United-States,0.037464672,Low,Yes
11233,Married-civ-spouse,Other,Infomercial,Male,5,Daytime,United-States,0.037464672,Medium,No
11236,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11242,Married-civ-spouse,Pharma,Comedy,Female,8,Daytime,Canada,0.222469681,High,Yes
11244,Divorced,Auto,Comedy,Female,72,Primetime,United-States,0.037464672,High,No
11246,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
11248,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11255,Married-civ-spouse,Pharma,Comedy,Female,44,Primetime,United-States,0.037464672,High,Yes
11258,Separated,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11261,Married-civ-spouse,ClassAction,Comedy,Female,48,Primetime,United-States,0.09844101,Low,No
11269,Married-civ-spouse,Pharma,Comedy,Female,45,Daytime,United-States,0.054977972,High,Yes
11270,Never-married,Auto,Comedy,Female,44,Morning,Mexico,0.037464672,Low,Yes
11274,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11280,Married-civ-spouse,Pharma,Comedy,Female,20,Morning,United-States,0.037464672,Low,No
11289,Never-married,Political,Comedy,Male,50,Morning,International,0.037464672,High,Yes
11290,Widowed,Entertainment,Comedy,Male,32,Primetime,United-States,0.037464672,High,Yes
11293,Married-civ-spouse,Pharma,Comedy,Female,10,Primetime,United-States,0.037464672,High,Yes
11323,Never-married,ClassAction,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11329,Married-civ-spouse,Pharma,Comedy,Female,38,Primetime,United-States,0.077823055,Low,No
11341,Married-AF-spouse,Pharma,Infomercial,Female,35,Primetime,United-States,0.037464672,High,No
11344,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
11351,Married-civ-spouse,Other,Comedy,Male,15,Primetime,United-States,0.076218356,High,Yes
11356,Divorced,Entertainment,Comedy,Male,50,Morning,United-States,0.037464672,High,No
11366,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11389,Never-married,Political,Comedy,Female,40,Morning,Dominican-Republic,0.037464672,Low,No
11394,Never-married,Political,Comedy,Female,15,Morning,United-States,0.037464672,High,No
11395,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11397,Separated,Auto,Infomercial,Female,40,Morning,United-States,0.037464672,Medium,No
11404,Never-married,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,No
11406,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.037464672,High,Yes
11407,Married-civ-spouse,Pharma,Infomercial,Female,84,Primetime,United-States,0.037464672,High,No
11413,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.037464672,Medium,No
11419,Married-civ-spouse,Pharma,Comedy,Female,72,Primetime,United-States,0.09844101,High,Yes
11429,Divorced,Auto,Comedy,Male,55,Primetime,United-States,0.037464672,Medium,No
11436,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
11444,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11449,Married-civ-spouse,Pharma,Infomercial,Female,65,Primetime,United-States,0.037464672,Low,No
11452,Married-civ-spouse,Pharma,Drama,Female,40,Morning,Laos,0.037464672,High,Yes
11453,Divorced,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11461,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
11464,Married-civ-spouse,Pharma,Infomercial,Female,99,Primetime,United-States,0.037464672,Low,No
11472,Separated,Entertainment,Infomercial,Female,40,Morning,United-States,0.037464672,High,No
11481,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11484,Never-married,Political,Comedy,Female,14,Morning,United-States,0.037464672,Low,Yes
11490,Married-civ-spouse,Pharma,Comedy,Female,42,Primetime,United-States,0.037464672,High,Yes
11497,Never-married,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,Low,Yes
11503,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,United-States,0.002577244,High,Yes
11504,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,United-States,0.037464672,High,No
11511,Separated,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
11512,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,International,0.03324159,High,No
11523,Divorced,Auto,Comedy,Male,55,Primetime,United-States,0.037464672,Low,No
11532,Married-civ-spouse,Pharma,Comedy,Female,46,Morning,United-States,0.037464672,High,Yes
11539,Married-civ-spouse,Pharma,Comedy,Female,20,Primetime,United-States,0.173579841,Low,No
11540,Married-civ-spouse,Other,Comedy,Male,70,Daytime,United-States,0.037464672,Medium,No
11541,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11546,Never-married,Auto,Comedy,Male,55,Morning,United-States,0.037464672,High,Yes
11551,Never-married,Auto,Comedy,Female,38,Primetime,United-States,0.037464672,High,Yes
11553,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,No
11557,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
11563,Divorced,Auto,Comedy,Male,20,Morning,United-States,0.037464672,Low,Yes
11564,Married-civ-spouse,Pharma,Infomercial,Female,40,Primetime,United-States,0.102233936,High,No
11565,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Cuba,0.037464672,High,Yes
11566,Married-civ-spouse,Pharma,Comedy,Female,60,Daytime,United-States,0.173579841,High,Yes
11570,Never-married,Political,Comedy,Female,25,Morning,United-States,0.037464672,Low,Yes
11583,Married-civ-spouse,Pharma,Drama,Female,25,Daytime,China,0.037464672,High,Yes
11586,Married-civ-spouse,Pharma,Comedy,Female,42,Primetime,United-States,0.037464672,Low,No
11591,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
11596,Never-married,ClassAction,Comedy,Female,45,Primetime,United-States,0.037464672,Medium,No
11601,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.29810451,High,No
11616,Separated,Entertainment,Infomercial,Male,40,Primetime,Jamaica,0.037464672,High,No
11618,Widowed,Auto,Comedy,Male,20,Daytime,United-States,0.037464672,Medium,No
11620,Never-married,Entertainment,Infomercial,Female,55,Morning,United-States,0.037464672,Low,Yes
11625,Never-married,Political,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
11628,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
11630,Married-civ-spouse,Other,Drama,Male,6,Primetime,International,0.037464672,High,No
11631,Never-married,Political,Comedy,Male,30,Morning,United-States,0.037464672,High,Yes
11635,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11637,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,No
11645,Never-married,Political,Other,Female,25,Morning,United-States,0.037464672,High,No
11646,Never-married,Entertainment,Comedy,Female,40,Primetime,England,0.037464672,High,No
11650,Never-married,Political,Comedy,Female,20,Daytime,United-States,0.037464672,High,Yes
11651,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11654,Married-spouse-absent,Political,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11660,Married-civ-spouse,Pharma,Comedy,Female,66,Primetime,United-States,0.037464672,Medium,No
11662,Never-married,Auto,Comedy,Female,45,Morning,United-States,0.037464672,Low,No
11664,Never-married,Auto,Drama,Female,48,Morning,Cambodia,0.129776412,High,Yes
11667,Married-civ-spouse,Pharma,Comedy,Female,35,Primetime,United-States,0.037464672,Low,Yes
11668,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,Medium,No
11673,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
11679,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
11681,Widowed,Entertainment,Infomercial,Male,12,Primetime,United-States,0.037464672,High,Yes
11684,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,No
11689,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
11691,Married-civ-spouse,Pharma,Comedy,Female,55,Primetime,United-States,0.077823055,Low,No
11704,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
11706,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.037464672,High,Yes
11709,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
11710,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11717,Never-married,Auto,Comedy,Female,43,Morning,United-States,0.037464672,High,No
11720,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
11727,Married-civ-spouse,Pharma,Comedy,Female,50,Morning,United-States,0.037464672,Medium,No
11730,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,No
11732,Divorced,ClassAction,Comedy,Female,25,Primetime,United-States,0.037464672,High,No
11733,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
11748,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Puerto-Rico,0.037464672,High,Yes
11750,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.037464672,High,No
11751,Never-married,Auto,Drama,Male,40,Daytime,Taiwan,0.037464672,High,Yes
11753,Married-civ-spouse,Pharma,Comedy,Female,65,Primetime,United-States,0.037464672,Medium,No
11764,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Mexico,0.066988903,High,Yes
11765,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11766,Separated,Entertainment,Comedy,Male,40,Daytime,United-States,0.037464672,Medium,No
11782,Never-married,Entertainment,Infomercial,Male,36,Primetime,United-States,0.037464672,High,Yes
11783,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
11787,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,Medium,No
11788,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11789,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11794,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11798,Divorced,Auto,Comedy,Male,40,Primetime,China,0.037464672,High,Yes
11806,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
11809,Divorced,Entertainment,Infomercial,Male,35,Daytime,United-States,0.129776412,High,No
11815,Never-married,Political,Comedy,Male,32,Morning,United-States,0.037464672,High,Yes
11821,Never-married,Auto,Comedy,Female,48,Morning,United-States,0.037464672,High,Yes
11830,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.070120498,High,Yes
11842,Never-married,ClassAction,Drama,Male,40,Morning,International,0.037464672,High,Yes
11843,Never-married,Auto,Comedy,Male,27,Primetime,United-States,0.037464672,High,No
11845,Separated,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
11849,Never-married,Political,Comedy,Male,15,Morning,United-States,0.037464672,Medium,No
11852,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11856,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
11865,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
11874,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
11875,Married-civ-spouse,Pharma,Comedy,Female,10,Primetime,United-States,0.037464672,High,Yes
11876,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,Low,Yes
11878,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
11884,Married-civ-spouse,Other,Comedy,Male,10,Morning,United-States,0.037464672,Low,No
11886,Never-married,Auto,Infomercial,Male,32,Morning,United-States,0.037464672,Low,No
11887,Divorced,Entertainment,Comedy,Male,50,Primetime,United-States,0.037464672,High,No
11892,Never-married,Political,Comedy,Male,55,Morning,United-States,0.037464672,High,No
11910,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
11918,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11920,Divorced,Political,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11931,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.042111201,High,Yes
11937,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11942,Married-civ-spouse,Other,Comedy,Male,20,Primetime,United-States,0.037464672,Low,Yes
11945,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
11955,Married-civ-spouse,Pharma,Drama,Female,40,Primetime,India,0.037464672,Low,No
11957,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.037464672,High,Yes
11960,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
11962,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
11966,Divorced,Auto,Comedy,Male,30,Primetime,United-States,0.037464672,Low,No
11970,Divorced,Auto,Infomercial,Female,50,Primetime,United-States,0.037464672,High,Yes
11971,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.048607802,High,Yes
11973,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
11978,Married-civ-spouse,Other,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
11981,Never-married,Entertainment,Comedy,Female,18,Primetime,Mexico,0.037464672,High,Yes
11990,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.064236601,High,Yes
11998,Never-married,Auto,Comedy,Female,13,Morning,United-States,0.037464672,Low,Yes
12005,Divorced,Entertainment,Comedy,Male,40,Primetime,International,0.037464672,High,No
12041,Divorced,Auto,Comedy,Female,20,Daytime,United-States,0.037464672,Low,No
12051,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
12052,Divorced,Auto,Comedy,Female,55,Primetime,United-States,0.037464672,Low,Yes
12056,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
12059,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
12064,Never-married,Political,Drama,Female,50,Morning,Taiwan,0.037464672,Medium,No
12065,Married-civ-spouse,Pharma,Drama,Female,40,Primetime,Philippines,0.037464672,Low,No
12066,Never-married,Auto,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
12069,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
12075,Never-married,Auto,Infomercial,Male,30,Primetime,United-States,0.037464672,High,Yes
12078,Married-civ-spouse,Pharma,Comedy,Female,32,Primetime,United-States,0.037464672,High,Yes
12083,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
12090,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,No
12092,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.059801795,High,Yes
12101,Never-married,Political,Infomercial,Male,50,Primetime,United-States,0.037464672,High,Yes
12102,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
