id,realtionship_status,industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
3214,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
7897,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.027464672,Low,Yes,FALSE
26539,Never-married,ClassAction,Drama,Male,35,Morning,India,0.027464672,High,Yes,FALSE
6661,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.076218356,Low,No,TRUE
1554,Never-married,Entertainment,Comedy,Male,20,Primetime,United-States,0.027464672,High,No,FALSE
15829,Divorced,Auto,Comedy,Female,25,Primetime,United-States,0.027464672,High,Yes,FALSE
13246,Never-married,Entertainment,Comedy,Female,38,Primetime,Cuba,0.094074283,Low,Yes,FALSE
6004,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
21552,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
16501,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
7576,Separated,Political,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
10279,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
28208,Divorced,Entertainment,Comedy,Female,37,Primetime,United-States,0.027464672,Low,No,FALSE
25459,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672,Low,Yes,FALSE
21780,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
27286,Separated,Auto,Comedy,Male,80,Primetime,United-States,0.027464672,Medium,No,FALSE
28636,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
23962,Never-married,Auto,Infomercial,Male,44,Morning,United-States,0.027464672,Low,Yes,FALSE
31764,Divorced,Political,Comedy,Male,55,Morning,United-States,0.027464672,High,Yes,FALSE
7077,Widowed,ClassAction,Infomercial,Male,45,Daytime,United-States,0.207200724,Medium,No,TRUE
1602,Divorced,Entertainment,Comedy,Female,60,Primetime,United-States,0.027464672,Low,No,TRUE
32129,Married-civ-spouse,Political,Comedy,Male,48,Morning,United-States,0.027464672,High,No,TRUE
13898,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.054977972,Low,Yes,TRUE
991,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,1,High,Yes,TRUE
15139,Married-civ-spouse,Pharma,Comedy,Male,30,Morning,United-States,0.027464672,Medium,No,FALSE
2127,Never-married,Auto,Comedy,Male,49,Morning,United-States,0.027464672,Low,No,FALSE
4945,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
10009,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672,High,Yes,FALSE
469,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
5258,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
4219,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
14660,Never-married,Political,Comedy,Female,12,Morning,United-States,0.027464672,High,No,FALSE
22925,Never-married,Entertainment,Comedy,Female,45,Morning,United-States,0.027464672,Low,No,FALSE
19099,Never-married,Auto,Comedy,Female,25,Morning,United-States,0.027464672,High,No,FALSE
26511,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
32521,Never-married,Political,Drama,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
3615,Married-civ-spouse,Pharma,Comedy,Male,66,Primetime,United-States,0.027464672,High,Yes,TRUE
12930,Married-civ-spouse,Pharma,Comedy,Male,80,Primetime,United-States,0.027464672,High,No,FALSE
22890,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.057973411,Medium,No,TRUE
30407,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,Low,Yes,TRUE
29390,Divorced,Entertainment,Comedy,Female,25,Primetime,United-States,0.027464672,High,No,FALSE
23157,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
13693,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
13144,Widowed,Auto,Infomercial,Female,37,Daytime,United-States,0.027464672,Low,No,FALSE
20689,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.065471733,Low,Yes,FALSE
21124,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672,Medium,No,FALSE
9784,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,Low,No,TRUE
16694,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
30894,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672,Low,No,TRUE
20284,Never-married,Auto,Other,Female,40,Primetime,Mexico,0.027464672,High,No,FALSE
20219,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
13881,Never-married,Auto,Comedy,Male,40,Primetime,Mexico,0.027464672,Low,Yes,FALSE
13392,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,TRUE
4262,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
18665,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.065471733,Low,No,TRUE
20604,Separated,Auto,Infomercial,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
27592,Never-married,Auto,Comedy,Male,20,Daytime,United-States,0.027464672,Low,Yes,FALSE
32038,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672,Medium,No,TRUE
26222,Never-married,Auto,Comedy,Male,75,Primetime,United-States,0.027464672,Low,No,FALSE
17397,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
7417,Never-married,Political,Comedy,Male,20,Morning,Peru,0.027464672,High,Yes,FALSE
18325,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
25262,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
5367,Widowed,Auto,Comedy,Female,30,Primetime,United-States,0.027464672,Low,Yes,FALSE
29201,Divorced,Political,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,Yes,FALSE
1736,Separated,Entertainment,Comedy,Female,50,Primetime,United-States,1,Low,Yes,TRUE
25394,Never-married,Auto,Comedy,Male,70,Primetime,United-States,0.027464672,High,No,FALSE
4949,Never-married,Auto,Comedy,Female,32,Morning,United-States,0.027464672,Low,Yes,FALSE
16309,Never-married,Auto,Comedy,Female,36,Morning,United-States,0.027464672,Low,Yes,FALSE
4146,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
17110,Never-married,Auto,Infomercial,Female,40,Primetime,Trinadad&Tobago,0.027464672,Low,Yes,FALSE
22955,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,TRUE
10941,Divorced,Entertainment,Comedy,Female,20,Primetime,United-States,0.027464672,High,No,FALSE
13550,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
2044,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,TRUE
27110,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672,Low,No,FALSE
26833,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
16424,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,TRUE
32064,Married-spouse-absent,Entertainment,Comedy,Female,24,Primetime,United-States,0.027464672,Low,Yes,FALSE
10372,Separated,Auto,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
25024,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,FALSE
21178,Married-civ-spouse,Pharma,Comedy,Male,38,Morning,United-States,0.027464672,High,No,FALSE
15570,Divorced,Auto,Comedy,Male,56,Primetime,United-States,1,Low,Yes,TRUE
21493,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672,Low,Yes,FALSE
8346,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
19390,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,FALSE
10600,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
8678,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
16421,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.054977972,Low,No,FALSE
10621,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,International,0.027464672,High,Yes,TRUE
20894,Never-married,Political,Comedy,Male,42,Primetime,United-States,0.027464672,Low,No,FALSE
780,Divorced,Entertainment,Comedy,Female,36,Morning,United-States,0.027464672,Low,Yes,FALSE
11229,Never-married,Entertainment,Infomercial,Female,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
20692,Married-spouse-absent,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
24458,Widowed,Entertainment,Drama,Female,50,Daytime,China,0.027464672,Low,Yes,FALSE
5514,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,Yes,FALSE
7089,Divorced,Political,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
20572,Separated,Entertainment,Comedy,Female,32,Primetime,United-States,0.027464672,Low,No,FALSE
17094,Never-married,Political,Comedy,Male,38,Morning,United-States,0.027464672,Low,Yes,FALSE
28299,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,High,Yes,FALSE
26677,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
30226,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,Yes,TRUE
8802,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
28419,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
15433,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.027464672,High,Yes,TRUE
29148,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
24571,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
26077,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
14324,Never-married,Entertainment,Comedy,Male,40,Primetime,Mexico,0.027464672,High,No,TRUE
20233,Divorced,Auto,Comedy,Male,40,Daytime,United-States,0.027464672,Low,Yes,FALSE
24922,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
14914,Never-married,Entertainment,Comedy,Female,43,Primetime,United-States,0.027464672,High,No,FALSE
30454,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.059801795,Low,No,FALSE
32191,Never-married,ClassAction,Comedy,Female,40,Morning,Mexico,0.027464672,Low,No,FALSE
13929,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
28161,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
21595,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672,Low,No,TRUE
25210,Separated,Auto,Comedy,Female,30,Primetime,Mexico,0.027464672,High,No,FALSE
6485,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,High,Yes,FALSE
3470,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,Cuba,0.027464672,Low,No,FALSE
9985,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672,Low,No,FALSE
1383,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672,Low,Yes,FALSE
27701,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672,Medium,No,TRUE
28454,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.027464672,High,No,TRUE
2740,Married-civ-spouse,Pharma,Infomercial,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
29479,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
18117,Married-civ-spouse,Pharma,Comedy,Male,44,Morning,United-States,0.027464672,Low,Yes,TRUE
23151,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,High,No,TRUE
14075,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
24381,Never-married,Political,Infomercial,Female,40,Morning,International,0.027464672,Medium,No,FALSE
31393,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
15336,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
15525,Married-civ-spouse,Pharma,Other,Male,40,Primetime,International,0.027464672,Low,Yes,FALSE
5409,Never-married,Entertainment,Comedy,Male,50,Morning,Mexico,0.027464672,Low,No,FALSE
24835,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
11558,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.057642745,Medium,No,TRUE
11257,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672,Low,Yes,FALSE
23167,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
21306,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
2666,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
30413,Married-civ-spouse,Other,Drama,Female,20,Primetime,United-States,0.027464672,Medium,No,TRUE
14763,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672,Low,No,TRUE
8604,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
8641,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.027464672,High,Yes,FALSE
6667,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,FALSE
2715,Never-married,ClassAction,Comedy,Female,40,Morning,Mexico,0.027464672,Low,Yes,FALSE
12965,Married-spouse-absent,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
11026,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
28577,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
4279,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
25595,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672,High,Yes,FALSE
30576,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672,Low,Yes,FALSE
17991,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
18790,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
6876,Married-civ-spouse,Other,Infomercial,Female,40,Primetime,United-States,0.027464672,Medium,Yes,FALSE
22082,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
28967,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.027464672,Medium,No,TRUE
10221,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
18876,Never-married,Auto,Comedy,Male,41,Primetime,Philippines,0.027464672,High,No,FALSE
21343,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,FALSE
9304,Married-civ-spouse,Pharma,Comedy,Male,43,Primetime,United-States,0.027464672,Low,No,FALSE
15423,Never-married,Political,Infomercial,Female,12,Morning,United-States,0.027464672,Low,Yes,FALSE
7194,Married-civ-spouse,Pharma,Comedy,Male,99,Primetime,United-States,1,Low,No,TRUE
26393,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
25700,Never-married,Auto,Comedy,Male,66,Primetime,United-States,0.027464672,Low,Yes,FALSE
23786,Never-married,Auto,Comedy,Female,40,Morning,International,0.027464672,High,No,FALSE
18293,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,High,Yes,TRUE
11438,Never-married,Political,Comedy,Male,40,Morning,United-States,0.059801795,Low,Yes,FALSE
31923,Divorced,Auto,Comedy,Male,10,Daytime,Canada,0.027464672,High,Yes,FALSE
20617,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
1698,Married-civ-spouse,ClassAction,Comedy,Female,45,Morning,United-States,0.027464672,Low,Yes,FALSE
21856,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,Mexico,0.027464672,Low,Yes,FALSE
28864,Married-civ-spouse,Pharma,Infomercial,Male,35,Primetime,United-States,0.027464672,Medium,No,FALSE
7200,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
32426,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
4951,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
668,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.064596442,Low,No,TRUE
3490,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Medium,Yes,FALSE
29642,Never-married,ClassAction,Infomercial,Male,75,Morning,United-States,0.027464672,High,No,FALSE
13472,Never-married,Auto,Comedy,Male,99,Morning,United-States,0.027464672,Low,Yes,FALSE
10223,Married-civ-spouse,Other,Comedy,Female,30,Primetime,United-States,0.027464672,High,Yes,FALSE
9826,Widowed,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
7563,Never-married,Auto,Infomercial,Male,55,Primetime,United-States,0.027464672,Medium,No,TRUE
11934,Divorced,Entertainment,Infomercial,Female,32,Primetime,United-States,0.027464672,High,Yes,FALSE
450,Never-married,Auto,Comedy,Male,10,Morning,United-States,0.048880114,Medium,No,FALSE
7748,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.094074283,Low,Yes,TRUE
29792,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
25730,Never-married,Entertainment,Infomercial,Female,30,Morning,United-States,0.027464672,High,Yes,FALSE
7246,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
4685,Married-civ-spouse,Other,Comedy,Female,36,Morning,United-States,0.027464672,Low,No,TRUE
13165,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672,Low,Yes,FALSE
30131,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
11964,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
26231,Married-civ-spouse,Other,Comedy,Female,17,Morning,United-States,0.077823055,Low,Yes,TRUE
24175,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672,Low,Yes,FALSE
22876,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.222469681,Low,No,TRUE
29793,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
6403,Divorced,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
11576,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672,High,Yes,FALSE
15868,Married-civ-spouse,Other,Comedy,Female,38,Primetime,United-States,0.027464672,High,No,FALSE
